MONTH,WEEK,HOUR,TEMP
10.0,5.0,17.0,26.1
10.0,5.0,18.0,26.3
10.0,5.0,19.0,26.3
10.0,5.0,20.0,24.2
10.0,5.0,21.0,23.0
10.0,5.0,22.0,23.0
10.0,5.0,23.0,23.4
10.0,6.0,0.0,22.4
10.0,6.0,1.0,21.9
10.0,6.0,2.0,21.3
10.0,6.0,3.0,19.7
10.0,6.0,4.0,19.3
10.0,6.0,5.0,18.9
10.0,6.0,6.0,18.4
10.0,6.0,7.0,17.4
10.0,6.0,8.0,16.9
10.0,6.0,9.0,16.3
10.0,6.0,10.0,17.3
10.0,6.0,11.0,17.9
10.0,6.0,12.0,19.0
10.0,6.0,13.0,19.1
10.0,6.0,14.0,19.4
10.0,6.0,15.0,18.2
10.0,6.0,16.0,17.3
10.0,6.0,17.0,16.3
10.0,6.0,18.0,16.0
10.0,6.0,19.0,15.1
10.0,6.0,20.0,15.1
10.0,6.0,21.0,15.0
10.0,6.0,22.0,14.4
10.0,6.0,23.0,14.3
10.0,0.0,0.0,13.6
10.0,0.0,1.0,12.8
10.0,0.0,2.0,12.5
10.0,0.0,3.0,12.1
10.0,0.0,4.0,11.6
10.0,0.0,5.0,12.0
10.0,0.0,6.0,11.6
10.0,0.0,7.0,12.2
10.0,0.0,8.0,13.3
10.0,0.0,9.0,14.7
10.0,0.0,10.0,16.6
10.0,0.0,11.0,18.6
10.0,0.0,12.0,19.0
10.0,0.0,13.0,19.3
10.0,0.0,14.0,19.8
10.0,0.0,15.0,19.4
10.0,0.0,16.0,19.1
10.0,0.0,17.0,18.8
10.0,0.0,18.0,18.6
10.0,0.0,19.0,18.6
10.0,0.0,20.0,17.8
10.0,0.0,21.0,18.2
10.0,0.0,22.0,17.4
10.0,0.0,23.0,17.4
10.0,1.0,0.0,17.0
10.0,1.0,1.0,16.9
10.0,1.0,2.0,16.8
10.0,1.0,3.0,16.1
10.0,1.0,4.0,15.5
10.0,1.0,5.0,15.4
10.0,1.0,6.0,15.0
10.0,1.0,7.0,16.2
10.0,1.0,8.0,17.7
10.0,1.0,9.0,19.1
10.0,1.0,10.0,19.8
10.0,1.0,11.0,20.8
10.0,1.0,12.0,22.8
10.0,1.0,13.0,22.5
10.0,1.0,14.0,23.9
10.0,1.0,15.0,23.2
10.0,1.0,16.0,23.1
10.0,1.0,17.0,23.0
10.0,1.0,18.0,21.9
10.0,1.0,19.0,19.9
10.0,1.0,20.0,21.3
10.0,1.0,21.0,20.6
10.0,1.0,22.0,20.5
10.0,1.0,23.0,20.3
10.0,2.0,0.0,20.6
10.0,2.0,1.0,20.0
10.0,2.0,2.0,19.3
10.0,2.0,3.0,19.3
10.0,2.0,4.0,19.7
10.0,2.0,5.0,18.9
10.0,2.0,6.0,19.2
10.0,2.0,7.0,19.3
10.0,2.0,8.0,20.8
10.0,2.0,9.0,22.2
10.0,2.0,10.0,22.0
10.0,2.0,11.0,22.9
10.0,2.0,12.0,23.0
10.0,2.0,13.0,20.6
10.0,2.0,14.0,22.0
10.0,2.0,15.0,23.7
10.0,2.0,16.0,23.8
10.0,2.0,17.0,23.9
10.0,2.0,18.0,24.2
10.0,2.0,19.0,24.2
10.0,2.0,20.0,24.2
10.0,2.0,21.0,24.7
10.0,2.0,22.0,24.4
10.0,2.0,23.0,21.6
10.0,3.0,0.0,21.4
10.0,3.0,1.0,21.2
10.0,3.0,2.0,21.0
10.0,3.0,3.0,20.9
10.0,3.0,4.0,20.3
10.0,3.0,5.0,20.4
10.0,3.0,6.0,21.0
10.0,3.0,7.0,20.6
10.0,3.0,8.0,22.2
10.0,3.0,9.0,23.4
10.0,3.0,10.0,24.6
10.0,3.0,11.0,25.2
10.0,3.0,12.0,25.2
10.0,3.0,13.0,24.4
10.0,3.0,14.0,24.4
10.0,3.0,15.0,24.2
10.0,3.0,16.0,23.9
10.0,3.0,17.0,23.5
10.0,3.0,18.0,23.1
10.0,3.0,19.0,22.7
10.0,3.0,20.0,22.4
10.0,3.0,21.0,21.9
10.0,3.0,22.0,22.3
10.0,3.0,23.0,22.1
10.0,4.0,0.0,21.7
10.0,4.0,1.0,21.7
10.0,4.0,2.0,21.4
10.0,4.0,3.0,20.9
10.0,4.0,4.0,20.8
10.0,4.0,5.0,20.2
10.0,4.0,6.0,19.3
10.0,4.0,7.0,19.3
10.0,4.0,8.0,18.9
10.0,4.0,9.0,19.3
10.0,4.0,10.0,20.4
10.0,4.0,11.0,20.5
10.0,4.0,12.0,20.6
10.0,4.0,13.0,20.9
10.0,4.0,14.0,21.3
10.0,4.0,15.0,21.0
10.0,4.0,16.0,20.6
10.0,4.0,17.0,20.7
10.0,4.0,18.0,20.3
10.0,4.0,19.0,20.3
10.0,4.0,20.0,20.2
10.0,4.0,21.0,19.7
10.0,4.0,22.0,19.6
10.0,4.0,23.0,19.3
10.0,5.0,0.0,18.5
10.0,5.0,1.0,18.3
10.0,5.0,2.0,18.4
10.0,5.0,3.0,18.5
10.0,5.0,4.0,18.2
10.0,5.0,5.0,17.7
10.0,5.0,6.0,17.5
10.0,5.0,7.0,17.8
10.0,5.0,8.0,18.7
10.0,5.0,9.0,19.2
10.0,5.0,10.0,19.2
10.0,5.0,11.0,19.6
10.0,5.0,12.0,19.6
10.0,5.0,13.0,20.4
10.0,5.0,14.0,20.4
10.0,5.0,15.0,20.0
10.0,5.0,16.0,20.0
10.0,5.0,17.0,19.5
10.0,5.0,18.0,19.6
10.0,5.0,19.0,19.1
10.0,5.0,20.0,19.0
10.0,5.0,21.0,19.1
10.0,5.0,22.0,19.0
10.0,5.0,23.0,19.0
10.0,6.0,0.0,19.2
10.0,6.0,1.0,18.7
10.0,6.0,2.0,18.4
10.0,6.0,3.0,17.4
10.0,6.0,4.0,17.5
10.0,6.0,5.0,17.0
10.0,6.0,6.0,16.9
10.0,6.0,7.0,17.5
10.0,6.0,8.0,18.6
10.0,6.0,9.0,20.6
10.0,6.0,10.0,21.6
10.0,6.0,11.0,22.5
10.0,6.0,12.0,22.7
10.0,6.0,13.0,22.6
10.0,6.0,14.0,22.8
10.0,6.0,15.0,22.1
10.0,6.0,16.0,21.8
10.0,6.0,17.0,20.7
10.0,6.0,18.0,19.8
10.0,6.0,19.0,20.3
10.0,6.0,20.0,19.0
10.0,6.0,21.0,18.6
10.0,6.0,22.0,18.8
10.0,6.0,23.0,18.6
10.0,0.0,0.0,18.4
10.0,0.0,1.0,18.8
10.0,0.0,2.0,18.6
