INTEGRATION_PID_CODE,MEAS_DATETIME,KKS_UNIT_CODE,PID_CODE,PID_NAME,SI_UNIT,LOWER_LIMIT_NUMBER,UPPER_LIMIT_NUMBER,OFF_STATUS_NAME,ON_STATUS_NAME,DATA_CLASS_CODE,MEAS_NAME,DB_NAME,PLANT_CODE,UNIT_NAME,PRELIM_CODE,ALARM_FLAG,DECIMAL_POINT_NUMBER,MEAS_VALUE,QUALITY_NUMBER,CORR_PID_NAME,SDR_SI_UNIT,SDR_XFORM_COEF,CORR_COEF,CORR_MEAS_VALUE,CORR_LOWER_LIMIT_NUMBER,CORR_UPPER_LIMIT_NUMBER,REG_PROJ_NAME,DELETE_FLAG,VALUE_CLASS_NAME,INPUT_TYPE_CLASS,DRAWING_NUMBER,STAT_CALC_VALUE_CLASS,ADDITION_GRANULARITY_CLASS,FUEL_TYPE_CLASS,VALUE_TYPE_CLASS,FETCH_POINT_TEXT,VALUE_RANGE_TEXT,VALUE_OUTPUT_COND_TEXT,INFLUX_LINK_NUMBER,INFLUX_LINK_FLAG,PLANT_LINK_ORDER_FLAG,PLANT_LINK_FLAG,CREATE_AT,UPDATE_AT,PROCESS_AT,PROCESS_ID,JST_TIME
J__AZZZ=00D00038,2025-06-23 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1296.2890625,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-23 00:00:50.513 +0900,,2025-06-23 00:02:01.168 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-23 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-24 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1225,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-24 00:00:50.444 +0900,,2025-06-24 00:02:00.813 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-24 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-25 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1185.546875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-25 00:00:49.599 +0900,,2025-06-25 00:02:01.188 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-25 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-26 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1138.4765625,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-26 00:00:50.166 +0900,,2025-06-26 00:02:01.017 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-26 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-27 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1090.234375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-27 00:00:50.038 +0900,,2025-06-27 00:02:01.240 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-27 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-28 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1042.578125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-28 00:00:50.384 +0900,,2025-06-28 00:02:00.748 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-28 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-29 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,983.0078125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-29 00:00:49.598 +0900,,2025-06-29 00:02:00.850 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-29 00:00:00.000 +0900
J__AZZZ=00D00038,2025-06-30 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,926.171875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-06-30 00:00:50.214 +0900,,2025-06-30 00:02:00.831 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-06-30 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-01 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,850,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-01 00:00:50.363 +0900,,2025-07-01 00:02:00.788 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-01 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-02 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,801.171875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-02 00:00:49.786 +0900,,2025-07-02 00:02:01.257 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-02 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-03 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1508.203125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-03 00:00:50.394 +0900,,2025-07-03 00:02:01.369 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-03 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-04 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1448.828125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-04 00:00:49.910 +0900,,2025-07-04 00:02:01.054 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-04 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-05 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1395.1171875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-05 00:00:50.090 +0900,,2025-07-05 00:02:01.211 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-05 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-06 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1328.90625,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-06 00:00:50.242 +0900,,2025-07-06 00:02:00.862 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-06 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-07 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1255.859375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-07 00:00:49.734 +0900,,2025-07-07 00:02:01.097 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-07 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-08 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1201.7578125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-08 00:00:50.514 +0900,,2025-07-08 00:02:00.977 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-08 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-09 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1142.3828125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-09 00:00:50.534 +0900,,2025-07-09 00:02:00.918 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-09 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-10 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1082.6171875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-10 00:00:49.873 +0900,,2025-07-10 00:02:01.072 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-10 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-11 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1031.8359375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-11 00:00:50.400 +0900,,2025-07-11 00:02:00.717 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-11 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-12 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,969.921875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-12 00:00:49.708 +0900,,2025-07-12 00:02:01.116 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-12 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-13 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,913.671875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-13 00:00:50.365 +0900,,2025-07-13 00:02:00.982 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-13 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-14 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,835.3515625,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-14 00:00:49.801 +0900,,2025-07-14 00:02:00.971 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-14 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-15 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,764.2578125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-15 00:00:50.433 +0900,,2025-07-15 00:02:00.880 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-15 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-16 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1448.2421875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-16 00:00:49.802 +0900,,2025-07-16 00:02:01.013 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-16 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-17 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1405.859375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-17 00:00:50.028 +0900,,2025-07-17 00:02:01.331 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-17 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-18 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1364.84375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-18 00:00:50.351 +0900,,2025-07-18 00:02:01.132 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-18 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-19 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1369.140625,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-19 00:00:49.705 +0900,,2025-07-19 00:02:01.158 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-19 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-20 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1373.4375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-20 00:00:50.578 +0900,,2025-07-20 00:02:01.968 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-20 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-21 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1370.5078125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-21 00:00:50.676 +0900,,2025-07-21 00:02:01.335 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-21 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-22 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1369.921875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-22 00:00:49.749 +0900,,2025-07-22 00:02:01.974 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-22 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-23 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1371.875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-23 00:00:50.118 +0900,,2025-07-23 00:02:02.997 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-23 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-24 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1372.0703125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-24 00:00:50.107 +0900,,2025-07-24 00:02:01.794 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-24 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-25 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1375.5859375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-25 00:00:50.630 +0900,,2025-07-25 00:02:01.781 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-25 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-26 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1373.2421875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-26 00:00:49.924 +0900,,2025-07-26 00:02:01.977 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-26 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-27 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1375.1953125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-27 00:00:50.066 +0900,,2025-07-27 00:02:00.959 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-27 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-28 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1371.2890625,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-28 00:00:49.564 +0900,,2025-07-28 00:02:01.709 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-28 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-29 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1375.390625,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-29 00:00:50.096 +0900,,2025-07-29 00:02:01.504 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-29 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-30 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1373.4375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-30 00:00:50.188 +0900,,2025-07-30 00:02:01.762 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-30 00:00:00.000 +0900
J__AZZZ=00D00038,2025-07-31 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1373.046875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-07-31 00:00:49.614 +0900,,2025-07-31 00:02:01.116 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-07-31 00:00:00.000 +0900
J__AZZZ=00D00038,2025-08-01 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1377.1484375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-08-01 00:00:50.238 +0900,,2025-08-01 00:02:01.997 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-08-01 00:00:00.000 +0900
J__AZZZ=00D00038,2025-08-02 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-08-02 00:00:50.398 +0900,,2025-08-02 00:02:01.359 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-08-02 00:00:00.000 +0900
J__AZZZ=00D00038,2025-08-03 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1374.21875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-08-03 00:00:49.710 +0900,,2025-08-03 00:02:00.964 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-08-03 00:00:00.000 +0900
J__AZZZ=00D00038,2025-08-04 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1369.3359375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-08-04 00:00:49.881 +0900,,2025-08-04 00:02:00.600 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-08-04 00:00:00.000 +0900
J__AZZZ=00D00038,2025-08-05 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1375.390625,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-08-05 00:00:50.193 +0900,,2025-08-05 00:02:01.344 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-08-05 00:00:00.000 +0900
J__AZZZ=00D00038,2025-08-06 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1373.6328125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-08-06 00:00:50.416 +0900,,2025-08-06 00:02:01.654 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-08-06 00:00:00.000 +0900
J__AZZZ=00D00038,2025-08-07 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1365.0390625,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-08-07 00:00:50.486 +0900,,2025-08-07 00:02:01.343 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-08-07 00:00:00.000 +0900
J__AZZZ=00D00038,2025-08-08 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1358.3984375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-08-08 00:00:49.863 +0900,,2025-08-08 00:02:03.240 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-08-08 00:00:00.000 +0900
J__AZZZ=00D00038,2025-08-09 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1356.25,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-08-09 00:00:50.436 +0900,,2025-08-09 00:02:01.816 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-08-09 00:00:00.000 +0900
J__AZZZ=00D00038,2025-08-10 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1359.765625,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-08-10 00:00:50.092 +0900,,2025-08-10 00:02:01.277 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-08-10 00:00:00.000 +0900
J__AZZZ=00D00038,2025-08-11 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1355.46875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-08-11 00:00:50.339 +0900,,2025-08-11 00:02:02.979 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-08-11 00:00:00.000 +0900
J__AZZZ=00D00038,2025-08-12 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1357.03125,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-08-12 00:00:50.371 +0900,,2025-08-12 00:02:01.232 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-08-12 00:00:00.000 +0900
J__AZZZ=00D00038,2025-08-13 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1334.1796875,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-08-13 00:00:50.499 +0900,,2025-08-13 00:02:03.043 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-08-13 00:00:00.000 +0900
J__AZZZ=00D00038,2025-08-14 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1262.890625,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-08-14 00:00:49.803 +0900,,2025-08-14 00:02:02.327 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-08-14 00:00:00.000 +0900
J__AZZZ=00D00038,2025-08-15 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1190.625,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-08-15 00:00:50.386 +0900,,2025-08-15 00:02:01.611 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-08-15 00:00:00.000 +0900
J__AZZZ=00D00038,2025-08-16 00:00:00.000 +0900,J__AZZZ,00D00038,No.1ｱﾝﾓﾆｱﾀﾝｸﾚﾍﾞﾙ,mm,0,2500,,,A,34_01_A,Joetsu,J,34_01,false,,1,1123.4375,0,,,,,,,,,false,,,,,,,,,,,,,,,2025-08-16 00:00:49.972 +0900,,2025-08-16 00:02:01.039 +0900,USP_DW_T_PLANT_IOTDATA_INTEGRATION_PID,2025-08-16 00:00:00.000 +0900
